Order ID,Order Date,Year,Month,Quarter,Customer ID,Customer Name,Product ID,Category,Product Name,Quantity,Unit Price,Sales,City,State,District,Payment Method,Order Status,Rating,Shipping Days
ORD-00000149,2023-03-01,2023,3,1,CUST-00870,Customer 4381,PROD-0020,Books,Biography,2,999.99,1999.98,Houston,Houston,Midtown,Amazon Pay,Delivered,3,6
ORD-00000150,2024-03-19,2024,3,1,CUST-04779,Customer 3827,PROD-0008,Home,Rug,1,499.99,499.99,San Diego,San Diego,La Jolla,Gift Card,Delivered,5,6
ORD-00000151,2023-03-09,2023,3,1,CUST-03531,Customer 2771,PROD-0055,Home,Furniture,5,199.99,999.95,Los Angeles,Los Angeles,Hollywood,Gift Card,Shipped,3,7
ORD-00000152,2023-10-11,2023,10,4,CUST-04216,Customer 154,PROD-0038,Electronics,Laptop,1,29.99,29.99,New York,New York,Brooklyn,Amazon Pay,Processing,5,1
ORD-00000153,2023-02-05,2023,2,1,CUST-02530,Customer 1936,PROD-0036,Sports,Tennis Racket,4,29.99,119.96,Los Angeles,Los Angeles,Hollywood,PayPal,Delivered,5,5
ORD-00000154,2023-03-09,2023,3,1,CUST-04175,Customer 3142,PROD-0050,Food,Tea,5,149.99,749.95,Los Angeles,Los Angeles,Santa Monica,Credit Card,Delivered,5,3
ORD-00000155,2024-05-23,2024,5,2,CUST-03257,Customer 4935,PROD-0001,Toys,Doll,5,149.99,749.95,Philadelphia,Philadelphia,University City,PayPal,Shipped,5,1
ORD-00000156,2023-02-04,2023,2,1,CUST-00111,Customer 4662,PROD-0092,Food,Protein Bar,1,149.99,149.99,New York,New York,Queens,Debit Card,Delivered,5,2
ORD-00000157,2024-06-25,2024,6,2,CUST-00843,Customer 4142,PROD-0042,Food,Snacks,4,99.99,399.96,San Diego,San Diego,La Jolla,Debit Card,Shipped,3,3
ORD-00000158,2023-10-12,2023,10,4,CUST-01970,Customer 2878,PROD-0078,Home,Lamp,1,999.99,999.99,Houston,Houston,Midtown,Debit Card,Delivered,5,1
ORD-00000159,2023-08-23,2023,8,3,CUST-00128,Customer 7,PROD-0073,Sports,Tennis Racket,2,999.99,1999.98,Philadelphia,Philadelphia,Center City,Gift Card,Processing,5,5
ORD-00000160,2024-03-12,2024,3,1,CUST-02107,Customer 3819,PROD-0063,Toys,Puzzle,4,299.99,1199.96,San Diego,San Diego,Gaslamp,PayPal,Delivered,3,6
ORD-00000161,2023-08-30,2023,8,3,CUST-04023,Customer 2669,PROD-0086,Food,Cereal,3,19.99,59.97,New York,New York,Bronx,Credit Card,Delivered,4,2
ORD-00000162,2024-05-24,2024,5,2,CUST-04816,Customer 4671,PROD-0090,Food,Snacks,4,299.99,1199.96,San Antonio,San Antonio,Downtown,Gift Card,Delivered,2,2
ORD-00000163,2023-07-02,2023,7,3,CUST-04118,Customer 488,PROD-0072,Home,Lamp,2,999.99,1999.98,Philadelphia,Philadelphia,University City,PayPal,Processing,4,4
ORD-00000164,2023-12-07,2023,12,4,CUST-00363,Customer 1065,PROD-0096,Clothing,Jeans,4,99.99,399.96,Philadelphia,Philadelphia,Center City,Credit Card,Shipped,4,6
ORD-00000165,2023-12-16,2023,12,4,CUST-03610,Customer 3380,PROD-0042,Food,Tea,4,499.99,1999.96,San Antonio,San Antonio,Downtown,Gift Card,Delivered,3,7
ORD-00000166,2024-06-24,2024,6,2,CUST-01789,Customer 3172,PROD-0067,Books,Biography,5,29.99,149.95,Houston,Houston,Downtown,PayPal,Delivered,5,5
ORD-00000167,2024-04-02,2024,4,2,CUST-00802,Customer 4496,PROD-0055,Beauty,Makeup,5,199.99,999.95,Los Angeles,Los Angeles,Downtown,Amazon Pay,Delivered,5,6
ORD-00000168,2023-05-28,2023,5,2,CUST-03668,Customer 1129,PROD-0006,Beauty,Perfume,3,299.99,899.97,Houston,Houston,Midtown,Debit Card,Delivered,4,1
ORD-00000169,2023-03-15,2023,3,1,CUST-04293,Customer 2256,PROD-0054,Books,Novel,3,29.99,89.97,San Antonio,San Antonio,The Pearl,Amazon Pay,Delivered,3,4
ORD-00000170,2023-11-15,2023,11,4,CUST-00553,Customer 3170,PROD-0083,Food,Cereal,1,29.99,29.99,San Diego,San Diego,La Jolla,Amazon Pay,Processing,5,3
ORD-00000171,2023-07-27,2023,7,3,CUST-04287,Customer 2369,PROD-0030,Food,Coffee,4,19.99,79.96,Phoenix,Phoenix,Tempe,Amazon Pay,Processing,4,6
ORD-00000172,2023-05-28,2023,5,2,CUST-00305,Customer 1061,PROD-0085,Home,Bedding,4,19.99,79.96,San Antonio,San Antonio,Downtown,Gift Card,Shipped,5,7
ORD-00000173,2023-01-25,2023,1,1,CUST-04369,Customer 4694,PROD-0085,Sports,Bike,3,49.99,149.97,Los Angeles,Los Angeles,Downtown,Amazon Pay,Delivered,5,4
ORD-00000174,2024-03-22,2024,3,1,CUST-04853,Customer 2154,PROD-0055,Electronics,Laptop,3,19.99,59.97,San Antonio,San Antonio,The Pearl,Gift Card,Delivered,5,1
ORD-00000175,2024-03-08,2024,3,1,CUST-03607,Customer 2051,PROD-0012,Food,Tea,1,149.99,149.99,San Diego,San Diego,La Jolla,Debit Card,Shipped,5,1
ORD-00000176,2023-10-15,2023,10,4,CUST-00063,Customer 350,PROD-0056,Home,Lamp,4,49.99,199.96,Philadelphia,Philadelphia,University City,Credit Card,Shipped,4,2
ORD-00000177,2024-02-21,2024,2,1,CUST-01704,Customer 1010,PROD-0030,Home,Rug,3,79.99,239.97,San Antonio,San Antonio,The Pearl,Amazon Pay,Delivered,5,6
ORD-00000178,2023-02-19,2023,2,1,CUST-01629,Customer 488,PROD-0011,Beauty,Makeup,1,29.99,29.99,San Antonio,San Antonio,The Pearl,Gift Card,Returned,5,4
ORD-00000179,2023-02-07,2023,2,1,CUST-02849,Customer 2254,PROD-0002,Electronics,Speaker,3,49.99,149.97,Houston,Houston,Galleria,Gift Card,Delivered,4,5
ORD-00000180,2024-03-06,2024,3,1,CUST-04212,Customer 3630,PROD-0048,Beauty,Perfume,5,49.99,249.95,Philadelphia,Philadelphia,University City,Amazon Pay,Processing,4,4
ORD-00000181,2024-02-18,2024,2,1,CUST-03226,Customer 1118,PROD-0029,Toys,Puzzle,2,999.99,1999.98,Los Angeles,Los Angeles,Santa Monica,PayPal,Delivered,4,2
ORD-00000182,2023-08-31,2023,8,3,CUST-01257,Customer 1107,PROD-0044,Books,Textbook,5,29.99,149.95,New York,New York,Bronx,Debit Card,Delivered,5,6
ORD-00000183,2024-01-13,2024,1,1,CUST-03010,Customer 1596,PROD-0056,Food,Protein Bar,3,999.99,2999.97,San Diego,San Diego,Gaslamp,Gift Card,Delivered,4,3
ORD-00000184,2023-06-05,2023,6,2,CUST-01360,Customer 4253,PROD-0089,Books,Textbook,2,149.99,299.98,Phoenix,Phoenix,Tempe,Gift Card,Delivered,5,6
ORD-00000185,2023-12-18,2023,12,4,CUST-01518,Customer 4891,PROD-0020,Clothing,Dress,2,299.99,599.98,Houston,Houston,Galleria,Gift Card,Delivered,2,5
ORD-00000186,2023-05-02,2023,5,2,CUST-02447,Customer 1582,PROD-0071,Toys,Game,2,29.99,59.98,San Antonio,San Antonio,The Pearl,Amazon Pay,Delivered,5,4
ORD-00000187,2023-01-03,2023,1,1,CUST-04576,Customer 4824,PROD-0084,Beauty,Perfume,1,49.99,49.99,Phoenix,Phoenix,Downtown,Debit Card,Shipped,5,5
ORD-00000188,2023-10-28,2023,10,4,CUST-04054,Customer 420,PROD-0059,Books,Biography,2,999.99,1999.98,Los Angeles,Los Angeles,Downtown,PayPal,Shipped,5,3
ORD-00000189,2024-03-17,2024,3,1,CUST-01507,Customer 4724,PROD-0056,Home,Bedding,3,199.99,599.97,Houston,Houston,Midtown,PayPal,Shipped,5,6
ORD-00000190,2024-06-25,2024,6,2,CUST-02238,Customer 4363,PROD-0062,Beauty,Shampoo,5,29.99,149.95,Chicago,Chicago,Wicker Park,Credit Card,Delivered,4,5
ORD-00000191,2024-02-23,2024,2,1,CUST-03113,Customer 2065,PROD-0089,Sports,Dumbbell,1,79.99,79.99,San Antonio,San Antonio,The Pearl,Credit Card,Delivered,5,4
ORD-00000192,2024-01-17,2024,1,1,CUST-03473,Customer 1636,PROD-0016,Sports,Tennis Racket,5,49.99,249.95,Philadelphia,Philadelphia,Center City,Debit Card,Delivered,4,1
ORD-00000193,2024-06-26,2024,6,2,CUST-01639,Customer 1298,PROD-0098,Books,Self-help,1,499.99,499.99,New York,New York,Brooklyn,Amazon Pay,Delivered,5,1
ORD-00000194,2024-04-27,2024,4,2,CUST-03753,Customer 3745,PROD-0010,Sports,Dumbbell,5,499.99,2499.95,New York,New York,Brooklyn,Amazon Pay,Cancelled,5,4
ORD-00000195,2023-03-24,2023,3,1,CUST-04086,Customer 2194,PROD-0019,Toys,Doll,2,49.99,99.98,San Diego,San Diego,La Jolla,Debit Card,Delivered,5,1
ORD-00000196,2023-01-06,2023,1,1,CUST-02327,Customer 4287,PROD-0095,Books,Novel,4,999.99,3999.96,San Antonio,San Antonio,Alamo Heights,Credit Card,Delivered,4,6
ORD-00000197,2024-06-13,2024,6,2,CUST-00788,Customer 4755,PROD-0092,Food,Tea,3,499.99,1499.97,Chicago,Chicago,Loop,PayPal,Delivered,3,2
ORD-00000198,2024-05-08,2024,5,2,CUST-00642,Customer 2512,PROD-0063,Books,Biography,5,19.99,99.95,San Antonio,San Antonio,The Pearl,Credit Card,Processing,3,7
ORD-00000199,2023-08-12,2023,8,3,CUST-01986,Customer 2005,PROD-0046,Beauty,Shampoo,1,99.99,99.99,San Diego,San Diego,La Jolla,Debit Card,Delivered,4,6
ORD-00000200,2023-05-26,2023,5,2,CUST-00734,Customer 3601,PROD-0087,Sports,Running Shoes,3,29.99,89.97,Houston,Houston,Midtown,Gift Card,Delivered,2,3
ORD-00000201,2023-07-31,2023,7,3,CUST-03949,Customer 544,PROD-0055,Books,Textbook,5,99.99,499.95,Phoenix,Phoenix,Tempe,PayPal,Shipped,5,4
ORD-00000202,2024-03-19,2024,3,1,CUST-03691,Customer 1354,PROD-0033,Books,Biography,1,999.99,999.99,Los Angeles,Los Angeles,Santa Monica,Credit Card,Delivered,4,3
ORD-00000203,2024-01-28,2024,1,1,CUST-01332,Customer 768,PROD-0068,Home,Lamp,3,149.99,449.97,Houston,Houston,Midtown,Debit Card,Delivered,3,3
ORD-00000204,2024-02-14,2024,2,1,CUST-02445,Customer 108,PROD-0100,Beauty,Shampoo,2,29.99,59.98,San Antonio,San Antonio,Downtown,Gift Card,Returned,5,7
ORD-00000205,2024-06-27,2024,6,2,CUST-02273,Customer 4757,PROD-0022,Toys,Doll,3,99.99,299.97,Chicago,Chicago,Wicker Park,PayPal,Delivered,5,7
ORD-00000206,2024-05-04,2024,5,2,CUST-04442,Customer 2990,PROD-0092,Electronics,Phone,2,149.99,299.98,Los Angeles,Los Angeles,Downtown,Amazon Pay,Processing,2,1
ORD-00000207,2024-05-23,2024,5,2,CUST-03448,Customer 3283,PROD-0037,Electronics,Headphones,2,29.99,59.98,San Diego,San Diego,La Jolla,PayPal,Delivered,5,7
ORD-00000208,2024-03-14,2024,3,1,CUST-03285,Customer 4615,PROD-0049,Beauty,Shampoo,2,49.99,99.98,San Antonio,San Antonio,Downtown,Gift Card,Delivered,3,6
ORD-00000209,2023-08-30,2023,8,3,CUST-03603,Customer 4032,PROD-0029,Toys,Game,5,79.99,399.95,New York,New York,Manhattan,Debit Card,Delivered,4,2
ORD-00000210,2023-12-18,2023,12,4,CUST-01627,Customer 2388,PROD-0047,Home,Lamp,3,299.99,899.97,Houston,Houston,Downtown,Debit Card,Delivered,4,6
ORD-00000211,2023-05-10,2023,5,2,CUST-00228,Customer 4902,PROD-0044,Home,Curtain,2,49.99,99.98,New York,New York,Manhattan,Credit Card,Delivered,3,6
ORD-00000212,2024-06-21,2024,6,2,CUST-02043,Customer 2564,PROD-0088,Food,Protein Bar,5,999.99,4999.95,Los Angeles,Los Angeles,Santa Monica,Credit Card,Processing,5,5
ORD-00000213,2023-11-13,2023,11,4,CUST-03166,Customer 1118,PROD-0018,Beauty,Makeup,4,149.99,599.96,Philadelphia,Philadelphia,University City,Debit Card,Delivered,4,1
ORD-00000214,2023-10-23,2023,10,4,CUST-00992,Customer 4356,PROD-0093,Books,Biography,5,79.99,399.95,Philadelphia,Philadelphia,Center City,Gift Card,Delivered,5,6
ORD-00000215,2023-12-04,2023,12,4,CUST-01232,Customer 3695,PROD-0001,Clothing,Jacket,1,49.99,49.99,New York,New York,Bronx,Debit Card,Delivered,5,7
ORD-00000216,2024-04-11,2024,4,2,CUST-02946,Customer 65,PROD-0024,Toys,Car,4,199.99,799.96,San Antonio,San Antonio,The Pearl,Amazon Pay,Processing,3,4
ORD-00000217,2023-05-12,2023,5,2,CUST-00185,Customer 781,PROD-0003,Books,Novel,2,999.99,1999.98,San Antonio,San Antonio,Alamo Heights,Debit Card,Processing,5,4
ORD-00000218,2023-12-01,2023,12,4,CUST-01393,Customer 4662,PROD-0096,Sports,Bike,2,999.99,1999.98,San Antonio,San Antonio,Alamo Heights,Debit Card,Delivered,4,6
ORD-00000219,2023-07-18,2023,7,3,CUST-01711,Customer 4049,PROD-0080,Books,Cookbook,3,19.99,59.97,Los Angeles,Los Angeles,Santa Monica,PayPal,Cancelled,5,7
ORD-00000220,2024-06-05,2024,6,2,CUST-01194,Customer 553,PROD-0017,Books,Novel,1,29.99,29.99,Los Angeles,Los Angeles,Hollywood,Amazon Pay,Shipped,4,1
ORD-00000221,2024-04-17,2024,4,2,CUST-02986,Customer 4080,PROD-0092,Clothing,Jeans,1,29.99,29.99,Phoenix,Phoenix,Scottsdale,Amazon Pay,Delivered,5,6
ORD-00000222,2024-03-17,2024,3,1,CUST-03607,Customer 4413,PROD-0045,Food,Snacks,2,49.99,99.98,San Antonio,San Antonio,Alamo Heights,Debit Card,Delivered,5,2
ORD-00000223,2023-08-15,2023,8,3,CUST-00191,Customer 4205,PROD-0099,Electronics,Tablet,2,19.99,39.98,San Diego,San Diego,Downtown,PayPal,Delivered,5,4
ORD-00000224,2023-10-18,2023,10,4,CUST-03897,Customer 284,PROD-0044,Food,Tea,3,99.99,299.97,New York,New York,Manhattan,Gift Card,Shipped,3,3
ORD-00000225,2024-04-02,2024,4,2,CUST-02725,Customer 1706,PROD-0040,Books,Biography,1,79.99,79.99,Los Angeles,Los Angeles,Downtown,Credit Card,Delivered,4,4
ORD-00000226,2023-06-01,2023,6,2,CUST-01433,Customer 4168,PROD-0010,Electronics,Speaker,4,29.99,119.96,San Diego,San Diego,Gaslamp,Gift Card,Delivered,5,7
ORD-00000227,2024-04-29,2024,4,2,CUST-04213,Customer 3894,PROD-0047,Beauty,Skincare,2,999.99,1999.98,New York,New York,Bronx,Credit Card,Delivered,5,3
ORD-00000228,2024-03-04,2024,3,1,CUST-03811,Customer 4024,PROD-0053,Toys,Game,5,499.99,2499.95,San Diego,San Diego,La Jolla,Debit Card,Delivered,5,1
ORD-00000229,2023-08-06,2023,8,3,CUST-02905,Customer 3535,PROD-0093,Toys,Puzzle,3,999.99,2999.97,Houston,Houston,Galleria,Debit Card,Delivered,4,5
ORD-00000230,2023-09-13,2023,9,3,CUST-02944,Customer 57,PROD-0056,Clothing,T-Shirt,5,999.99,4999.95,Houston,Houston,Midtown,Amazon Pay,Delivered,4,1
ORD-00000231,2023-10-13,2023,10,4,CUST-02415,Customer 1646,PROD-0079,Toys,Building Blocks,4,99.99,399.96,San Diego,San Diego,La Jolla,Credit Card,Delivered,5,7
ORD-00000232,2023-04-24,2023,4,2,CUST-00682,Customer 3648,PROD-0042,Clothing,T-Shirt,1,19.99,19.99,Philadelphia,Philadelphia,Center City,Debit Card,Processing,5,5
ORD-00000233,2024-01-04,2024,1,1,CUST-01977,Customer 2658,PROD-0014,Books,Novel,5,149.99,749.95,Los Angeles,Los Angeles,Downtown,Amazon Pay,Delivered,5,3
ORD-00000234,2023-07-04,2023,7,3,CUST-02419,Customer 4328,PROD-0049,Electronics,Tablet,1,199.99,199.99,Philadelphia,Philadelphia,Center City,Amazon Pay,Delivered,5,5
ORD-00000235,2024-02-10,2024,2,1,CUST-00742,Customer 2453,PROD-0031,Sports,Dumbbell,3,99.99,299.97,San Diego,San Diego,Downtown,Amazon Pay,Delivered,3,6
ORD-00000236,2023-06-17,2023,6,2,CUST-02739,Customer 3223,PROD-0077,Electronics,Speaker,5,49.99,249.95,San Diego,San Diego,La Jolla,Gift Card,Delivered,5,1
ORD-00000237,2023-02-03,2023,2,1,CUST-00158,Customer 888,PROD-0045,Electronics,Smart Watch,3,29.99,89.97,Los Angeles,Los Angeles,Downtown,PayPal,Delivered,4,6
ORD-00000238,2023-01-27,2023,1,1,CUST-04294,Customer 3973,PROD-0049,Food,Cereal,5,29.99,149.95,Los Angeles,Los Angeles,Hollywood,PayPal,Delivered,5,4
ORD-00000239,2023-11-12,2023,11,4,CUST-01853,Customer 4671,PROD-0058,Food,Coffee,3,149.99,449.97,Chicago,Chicago,Lincoln Park,Gift Card,Delivered,5,2
ORD-00000240,2023-10-25,2023,10,4,CUST-04667,Customer 536,PROD-0053,Books,Novel,5,199.99,999.95,Los Angeles,Los Angeles,Downtown,Credit Card,Delivered,4,5
ORD-00000241,2024-04-26,2024,4,2,CUST-02100,Customer 4569,PROD-0041,Beauty,Makeup,2,999.99,1999.98,Phoenix,Phoenix,Downtown,PayPal,Shipped,4,4
ORD-00000242,2023-02-01,2023,2,1,CUST-01861,Customer 3999,PROD-0060,Home,Lamp,4,149.99,599.96,Phoenix,Phoenix,Scottsdale,Gift Card,Delivered,5,6
ORD-00000243,2024-04-14,2024,4,2,CUST-00458,Customer 982,PROD-0084,Books,Textbook,3,99.99,299.97,Philadelphia,Philadelphia,Center City,Credit Card,Delivered,5,1
ORD-00000244,2024-01-21,2024,1,1,CUST-03464,Customer 3387,PROD-0055,Home,Furniture,4,29.99,119.96,San Diego,San Diego,La Jolla,Credit Card,Delivered,5,1
ORD-00000245,2023-04-02,2023,4,2,CUST-04709,Customer 660,PROD-0047,Beauty,Makeup,2,499.99,999.98,San Diego,San Diego,Gaslamp,Amazon Pay,Delivered,4,1
ORD-00000246,2024-03-03,2024,3,1,CUST-02765,Customer 3122,PROD-0014,Toys,Car,2,999.99,1999.98,Los Angeles,Los Angeles,Hollywood,Credit Card,Cancelled,4,7
ORD-00000247,2023-11-23,2023,11,4,CUST-03540,Customer 2826,PROD-0045,Food,Tea,3,199.99,599.97,San Antonio,San Antonio,Downtown,Amazon Pay,Shipped,5,5
ORD-00000248,2023-07-13,2023,7,3,CUST-04769,Customer 1762,PROD-0095,Sports,Tennis Racket,5,49.99,249.95,Los Angeles,Los Angeles,Santa Monica,PayPal,Shipped,5,1
ORD-00000249,2023-05-28,2023,5,2,CUST-01597,Customer 4250,PROD-0058,Books,Novel,1,499.99,499.99,Houston,Houston,Downtown,Amazon Pay,Delivered,5,1
ORD-00000250,2023-10-01,2023,10,4,CUST-01306,Customer 2816,PROD-0047,Food,Snacks,1,999.99,999.99,San Antonio,San Antonio,The Pearl,PayPal,Delivered,4,5
ORD-00000251,2023-08-20,2023,8,3,CUST-01734,Customer 4718,PROD-0078,Sports,Bike,1,19.99,19.99,New York,New York,Bronx,PayPal,Delivered,5,7
ORD-00000252,2023-09-17,2023,9,3,CUST-02719,Customer 1903,PROD-0053,Clothing,Dress,4,29.99,119.96,Houston,Houston,Midtown,Gift Card,Shipped,5,4
ORD-00000253,2023-08-30,2023,8,3,CUST-02096,Customer 2848,PROD-0057,Electronics,Speaker,3,499.99,1499.97,San Antonio,San Antonio,The Pearl,Debit Card,Delivered,5,5
ORD-00000254,2023-12-03,2023,12,4,CUST-00717,Customer 1971,PROD-0039,Home,Curtain,1,19.99,19.99,Los Angeles,Los Angeles,Downtown,Amazon Pay,Delivered,5,7
ORD-00000255,2023-02-10,2023,2,1,CUST-00428,Customer 3337,PROD-0034,Food,Cereal,3,149.99,449.97,Philadelphia,Philadelphia,University City,Amazon Pay,Processing,2,3
ORD-00000256,2023-11-09,2023,11,4,CUST-04211,Customer 3707,PROD-0020,Food,Cereal,5,19.99,99.95,Philadelphia,Philadelphia,University City,Gift Card,Processing,4,5
ORD-00000257,2023-09-09,2023,9,3,CUST-03759,Customer 1636,PROD-0003,Food,Protein Bar,3,29.99,89.97,Los Angeles,Los Angeles,Santa Monica,Credit Card,Delivered,5,3
ORD-00000258,2024-01-17,2024,1,1,CUST-01031,Customer 4133,PROD-0029,Sports,Yoga Mat,1,999.99,999.99,New York,New York,Bronx,PayPal,Processing,5,3
ORD-00000259,2023-05-23,2023,5,2,CUST-01916,Customer 2016,PROD-0030,Clothing,Shoes,5,49.99,249.95,San Diego,San Diego,Gaslamp,Amazon Pay,Delivered,5,6
ORD-00000260,2024-02-16,2024,2,1,CUST-01562,Customer 2472,PROD-0005,Food,Coffee,4,149.99,599.96,Chicago,Chicago,Lincoln Park,Credit Card,Shipped,5,2
ORD-00000261,2023-02-22,2023,2,1,CUST-01090,Customer 250,PROD-0095,Clothing,Hat,5,29.99,149.95,San Antonio,San Antonio,Downtown,Debit Card,Delivered,5,1
ORD-00000262,2024-06-05,2024,6,2,CUST-04832,Customer 2050,PROD-0067,Toys,Doll,1,29.99,29.99,Chicago,Chicago,Wicker Park,Debit Card,Delivered,5,1
ORD-00000263,2023-02-07,2023,2,1,CUST-00418,Customer 87,PROD-0066,Food,Coffee,3,499.99,1499.97,Philadelphia,Philadelphia,Center City,PayPal,Delivered,5,7
ORD-00000264,2023-08-27,2023,8,3,CUST-04664,Customer 4843,PROD-0033,Clothing,Jacket,2,299.99,599.98,San Antonio,San Antonio,Downtown,Credit Card,Delivered,4,2
ORD-00000265,2024-06-18,2024,6,2,CUST-00911,Customer 4863,PROD-0062,Books,Biography,4,499.99,1999.96,Philadelphia,Philadelphia,University City,Credit Card,Delivered,4,5
ORD-00000266,2024-03-12,2024,3,1,CUST-02775,Customer 2909,PROD-0021,Sports,Bike,5,199.99,999.95,Houston,Houston,Midtown,PayPal,Delivered,4,2
ORD-00000267,2023-12-17,2023,12,4,CUST-00377,Customer 232,PROD-0065,Sports,Tennis Racket,5,19.99,99.95,Philadelphia,Philadelphia,University City,Amazon Pay,Delivered,5,2
ORD-00000268,2023-08-23,2023,8,3,CUST-03582,Customer 4847,PROD-0044,Beauty,Makeup,3,999.99,2999.97,Chicago,Chicago,Lincoln Park,Amazon Pay,Delivered,5,2
ORD-00000269,2023-03-30,2023,3,1,CUST-04253,Customer 3665,PROD-0078,Clothing,Hat,4,49.99,199.96,San Antonio,San Antonio,The Pearl,PayPal,Delivered,4,6
ORD-00000270,2024-05-05,2024,5,2,CUST-01466,Customer 2877,PROD-0036,Sports,Tennis Racket,2,499.99,999.98,San Diego,San Diego,La Jolla,Amazon Pay,Delivered,5,2
ORD-00000271,2024-02-11,2024,2,1,CUST-00402,Customer 4886,PROD-0091,Sports,Yoga Mat,4,149.99,599.96,Phoenix,Phoenix,Downtown,Gift Card,Delivered,5,4
ORD-00000272,2023-07-31,2023,7,3,CUST-03042,Customer 1783,PROD-0065,Books,Self-help,4,199.99,799.96,Houston,Houston,Galleria,Gift Card,Delivered,5,2
ORD-00000273,2023-07-18,2023,7,3,CUST-03287,Customer 4271,PROD-0043,Beauty,Shampoo,3,149.99,449.97,Phoenix,Phoenix,Scottsdale,Gift Card,Cancelled,1,3
ORD-00000274,2023-08-30,2023,8,3,CUST-00926,Customer 4962,PROD-0060,Food,Snacks,1,49.99,49.99,Chicago,Chicago,Loop,PayPal,Shipped,5,2
ORD-00000275,2023-07-24,2023,7,3,CUST-03620,Customer 3878,PROD-0060,Electronics,Camera,5,29.99,149.95,San Diego,San Diego,Gaslamp,Gift Card,Delivered,5,3
ORD-00000276,2024-06-05,2024,6,2,CUST-03748,Customer 2470,PROD-0079,Electronics,Phone,2,499.99,999.98,Chicago,Chicago,Wicker Park,Amazon Pay,Shipped,5,7
ORD-00000277,2024-05-14,2024,5,2,CUST-02953,Customer 1946,PROD-0035,Clothing,Hat,4,499.99,1999.96,Houston,Houston,Galleria,Credit Card,Processing,5,1
ORD-00000278,2023-07-25,2023,7,3,CUST-00233,Customer 274,PROD-0085,Books,Biography,5,19.99,99.95,Chicago,Chicago,Wicker Park,Gift Card,Delivered,5,7
ORD-00000279,2024-06-08,2024,6,2,CUST-00949,Customer 764,PROD-0061,Electronics,Laptop,3,49.99,149.97,San Antonio,San Antonio,Downtown,Debit Card,Delivered,5,6
ORD-00000280,2024-01-10,2024,1,1,CUST-04411,Customer 4273,PROD-0020,Sports,Yoga Mat,5,99.99,499.95,San Antonio,San Antonio,The Pearl,Debit Card,Delivered,4,7
ORD-00000281,2023-01-29,2023,1,1,CUST-00478,Customer 2763,PROD-0024,Toys,Building Blocks,3,149.99,449.97,Philadelphia,Philadelphia,Center City,Credit Card,Shipped,4,4
ORD-00000282,2024-05-06,2024,5,2,CUST-02483,Customer 1705,PROD-0037,Beauty,Shampoo,5,149.99,749.95,San Diego,San Diego,Gaslamp,Credit Card,Delivered,3,2
ORD-00000283,2023-02-18,2023,2,1,CUST-01634,Customer 1184,PROD-0058,Home,Rug,4,99.99,399.96,Phoenix,Phoenix,Downtown,Credit Card,Delivered,4,7
ORD-00000284,2023-01-20,2023,1,1,CUST-02453,Customer 130,PROD-0042,Food,Tea,4,49.99,199.96,New York,New York,Brooklyn,Credit Card,Shipped,5,7
ORD-00000285,2024-06-06,2024,6,2,CUST-00953,Customer 4223,PROD-0065,Clothing,Shoes,5,299.99,1499.95,Houston,Houston,Downtown,Amazon Pay,Shipped,5,3
ORD-00000286,2023-12-29,2023,12,4,CUST-00414,Customer 2358,PROD-0029,Clothing,T-Shirt,5,29.99,149.95,Phoenix,Phoenix,Scottsdale,Amazon Pay,Delivered,5,6
ORD-00000287,2024-06-30,2024,6,2,CUST-03637,Customer 2047,PROD-0039,Food,Cereal,1,79.99,79.99,New York,New York,Brooklyn,Debit Card,Delivered,5,3
ORD-00000288,2024-03-06,2024,3,1,CUST-02968,Customer 3023,PROD-0001,Beauty,Makeup,3,99.99,299.97,San Antonio,San Antonio,The Pearl,Amazon Pay,Shipped,5,4
ORD-00000289,2024-04-28,2024,4,2,CUST-00859,Customer 2949,PROD-0097,Clothing,T-Shirt,3,49.99,149.97,New York,New York,Bronx,Amazon Pay,Delivered,3,2
ORD-00000290,2023-07-02,2023,7,3,CUST-02877,Customer 188,PROD-0031,Electronics,Tablet,4,199.99,799.96,San Antonio,San Antonio,Alamo Heights,Debit Card,Delivered,4,3
ORD-00000291,2023-05-28,2023,5,2,CUST-02828,Customer 2376,PROD-0055,Books,Self-help,1,299.99,299.99,San Antonio,San Antonio,The Pearl,Credit Card,Processing,5,1
ORD-00000292,2023-04-24,2023,4,2,CUST-03307,Customer 1626,PROD-0055,Electronics,Laptop,5,29.99,149.95,San Diego,San Diego,Downtown,Amazon Pay,Delivered,5,4
ORD-00000293,2023-11-06,2023,11,4,CUST-04387,Customer 2912,PROD-0013,Books,Textbook,5,149.99,749.95,New York,New York,Manhattan,PayPal,Processing,4,7
ORD-00000294,2024-03-27,2024,3,1,CUST-00412,Customer 2524,PROD-0069,Sports,Dumbbell,3,299.99,899.97,Chicago,Chicago,Loop,PayPal,Delivered,5,5
ORD-00000295,2023-07-04,2023,7,3,CUST-03546,Customer 48,PROD-0091,Sports,Running Shoes,4,499.99,1999.96,Chicago,Chicago,Wicker Park,Gift Card,Delivered,5,5
ORD-00000296,2023-11-18,2023,11,4,CUST-03857,Customer 3824,PROD-0055,Books,Biography,5,299.99,1499.95,New York,New York,Brooklyn,Credit Card,Delivered,4,3
